576411,0,21,13
549020,0,0,13
568327,0,24,13
576182,0,24,13
537395,0,24,13
565675,0,24,13
564861,0,24,13
566425,0,24,13
537002,0,5,13
535206,0,31,13
598325,0,24,13
526613,0,24,13
577486,0,24,13
543469,0,24,13
539661,0,21,13
521473,0,28
581122,0
543672,0
575986,0,5,13
524798,0,24,13
543515,0,24,13
529831,0,24,13
565773,0,2,13
539793,0,24,13
547956,0
523554,0,21,13
563689,0,24,13
555477,0
565605,0,24,13
550257,0,5,13
598584,0,28,13
541397,0,24,13
584744,0,24,13
529069,0,24,13
584783,0,28,13,3
564801,0,28,13
589811,0,19,2,13
577894,0,24,13
598715,0
524502,0,21
556601,0
540383,0,24,13
593659,0,13
553107,0,24,13
592356,0,5,13
565084,0,24,13
561316,0,24,13
569963,0,24,13
530127,0
575164,0,24,13
571354,0,24,13
540935,0
563026,0,24,13
538613,0,24,13
592901,0,24,13
582845,0
544471,0,19,13
527519,0,24,13
594851,0,28
525939,0,27,13
573204,0,24,13
577475,0,24,13
528972,0,24,13
544377,0,24,13
576874,0,24,13
591915,0
529072,0,28,13
555612,0,28,13
596529,0
519775,0,13
564677,0
524106,0
590863,0,24,13
546771,0,19,13
541906,0,0,13
525551,0,24,13
595109,0,24,13
555045,0,24,13
577933,0,5,13
575538,0,24,13
555664,0,24,13
586813,0,24,13
573445,0
535479,0,24,13
527335,0,24,13
540372,0,24,13
587281,0
523528,0,13,3
521516,0,24,13
569125,0,24,13
529553,0,24,13
549269,0,13
561679,0,24,13
576780,0,9,13
538879,0,31,13
531486,0,24,13
535427,0,24,13
584157,0,24,13
520799,0,24,13
591402,0
565536,0
532189,0,24,13
548776,0,31,13
584199,0,5,13
576380,0,31,13
530023,0,24,13
531303,0
590027,0,24,13
591850,0,28,13
548824,0,24,13
570295,0,24,13
577300,0
528856,0,21,5,13
587221,0,24,13
532270,0
522367,0,24,13
556214,0,13
576576,0,24,13
520472,0,0,13
557907,0,24,13
554690,0,24,13
583261,0,24,13
567532,0,24,13
548094,0,24,13
562260,0,13,3
560117,0,24,13
547047,0,24,13
586593,0,24,13
595579,0,13
595155,0,5,13
544026,0,28,13
553506,0,21,13
555145,0,9,28,13
597680,0,24,13
524219,0,0
573220,0,24,13
560686,0,24,13
532578,0,24,13
582119,0
560947,0,24,13
585862,0,24,13
552396,0,13
523674,0,24,13
547755,0,24,13
525180,0,31,1,0,32
575634,0
519790,0,24,13
534585,0,24,13
560019,0,24,13
592854,0,13
558025,0,13
557331,0
534785,0,24,13
521826,0,13
572869,0,24,13
545080,0,24,13
592877,0,28,13
579346,0
521782,0,13
563089,0
598567,0,5,13,3
523333,0,24,13
561333,0,24,13
567543,0,31,13
584364,0,24,13
564021,0,13
596711,0,28,13
593881,0,0,13
575086,0,24,13
591925,0,28,13
554229,0,24,13
521799,0,13
534426,0,0,13
568695,0,25,10
558859,0,24,13
552932,0,24,13
555578,0,24,13
582455,0,24,13
524815,0,24,13
526938,0,24,13
576348,0,24,13
542707,0,24,13
533126,0
530209,0,24,13
570480,0,13,3
588623,0,24,13
552550,0,24,13
591052,0,24,13
591345,0,24,13
543026,0,24,13
545302,0,31,13
525743,0,24,13
542149,0,24,13
559821,0,24,13
537659,0,24,13
539295,0,24,13
521046,0,21,13
592490,0,13
523672,0,24,13
519412,0
550768,0,28,13
591892,0,24,13
581313,0,31,13
547429,0,24,13
595594,0,13
570360,0
535707,0,28,13
533932,0,26,13
589224,0,24,13
549684,0,24,13
554225,0,24,13
548030,0
532951,0,24,13
534363,0
519807,0
571314,0,24,13
575842,0
579786,0,13
590794,0,24,13
575068,0,24,13
563445,0
598954,0,24,13
566852,0
536206,0,24,13
563789,0
579079,0,24,13
546633,0
573009,0,25,13
530012,0,24,13
576154,0,24,13
561945,0,24,13
519277,0,24,13
526084,0,13
542705,0,24,13
585840,0,24,13
555235,0,18,13
541962,0,24,13
585372,0,24,13
521110,0,13,31
575757,0
551764,0
562099,0
594017,0,24,13
532558,0
520780,0,13,31
598924,0,21,13
599288,0,24,13
571379,0,25,13
547604,0,24,13
561058,0,24,13
560500,0,31,13
580142,0,24,13
576178,0,31,13
581146,0,24,13
557844,0,24,13
597219,0,24,13
548143,0,24,13
556155,0,0,13
561846,0
561051,0,24,13
533494,0,19,0
525810,0,28,13
540345,0,28,13
543104,0,24,13
596154,0,19,13
566522,0,5,13
529181,0,24,13
549708,0,13
539386,0,24,13
578203,0,28,13
535261,0,24,13
527073,0,24,13
582291,0,13
537668,0,24,13
583958,0,13
538056,0,13
541120,0,24,13
566368,0,31,13
573054,0
520173,0,28,13
599297,0,24,13
598606,0,31,13
536832,0,21
588444,0,24,13
532111,0,24,13
564825,0,24,13
555670,0,25,13
592669,0,24,13
537916,0,24,13
598887,0,24,13
537007,0,3
596481,0,13
587332,0,13
585024,0,24,13
536757,0,24,13
531321,0,28,13
552916,0,24,13
576084,0,24,13
596879,0,13
589344,0,25,21,13
530501,0,24,13
570391,0,24,13
558841,0,24,13
570861,0,24,13
521654,0,24,13
526384,0,24,13
588656,0,24,13
555215,0,24,13
586725,0,28,13
520641,0,31,13
543966,0,24,13
553665,0,24,13
591810,0
581741,0,22
566857,0,24,13
527522,0,24,13
536348,0,24,13
575647,0
575838,0,0,13
579414,0
590971,0
582202,0,24,13
567820,0,18,13
573617,0,9,13
568262,0,24,13
587817,0
549110,0,24,13
598349,0,5,13
534158,0
565609,0
551149,0
528963,0,24,13
587662,0,31,13
547752,0,24,13
528499,0,24,13
599228,0,24,13
552704,0,24,13
566634,0,24,13
593129,0,24,13
550089,0
562857,0,24,13
526751,0,24,13
594527,0,28,13
571784,0,21
528910,0,0
582105,0
547333,0
546215,0,24,13
549906,0,24,13
539470,0,10,13
532796,0,13
559949,0,5,13
581423,0
535719,0,13
577781,0,24,13
555448,0,24,13
540311,0,24,13
571750,0,24,13
536676,0
582096,0
566327,0,24,13
562829,0,13,17
573010,0,24,13
547549,0
588884,0,9,13
566583,0,24,13
594654,0,5,13
569393,0,24,13
521783,0
558274,0,24,13
598785,0,21,13
568485,0,24,13
566222,0,24,13
526825,0,24,13
531291,0,24,13
598678,0,21,13
533215,0,24,13
562974,0,24,13
524282,0,13
546808,0,24,13
572479,0,24,13
576876,0,24,13
593880,0,24,13
541008,0,13
551528,0,5,13
535258,0
581626,0,30,13
577112,0,24,13
534597,0,24,13
547428,0,24,13
529204,0,13
525730,0,24,13
568427,0,24,13
573779,0
592540,0,24,13
596059,0,24,13
528347,0,24,13
578679,0,28,13
565961,0,31,13
568399,0
539508,0,31
568507,0,24,13
560581,0,0,13
558520,0,31,13
544743,0,24,13
534218,0,24,13
597027,0,28,13
577918,0,24,13
599274,0,24,13
559253,0,24,13
546401,0,24,13
565158,0,24
589922,0,24,13
559353,0,5,13
540940,0,24,13
534407,0,24,13
530684,0,24,13
565407,0,24,13
546216,0,24,13
555683,0,24,13
578697,0,28,13
522733,0,24,13
545935,0,24,13
573535,0
584572,0,24,13
536568,0,24,13
571309,0,24,13
527520,0,24,13
534225,0,24,13
578435,0,24,13
519458,0,28,0,13
580428,0,24,13
547779,0
562550,0,24,13
556475,0,24,13
577318,0,13
549064,0,24,13
546202,0,13
535198,0,21,13
593585,0,24,13
533343,0,24,13
561343,0,24,13
547160,0,28,13
544473,0
541358,0,24,13
524583,0,24,13
558130,0,24,13
541375,0,24,13
598285,0,31,13
564226,0,24,13
583279,0,24,13
596642,0
589036,0
551383,0,24,13
555222,0,28,13
553756,0,24,13
553786,0
584395,0,24,13
553298,0
585698,0,24,13
571250,0,28,13
532676,0,13,17
520538,0,24,13
546098,0,13
595318,0,21,13
526946,0,24,13
590922,0,24,13
548172,0,24,13
575913,0
576982,0,24,13
579733,0,18
566707,0,24,13
579351,0
585541,0,24,13
549781,0,24,13
566346,0,28,13
595507,0,13
558347,0,24,13
521132,0,28,13,31
540225,0,28,13
589315,0
559532,0,24,13
572274,0,24,13
568056,0,24,13
557791,0,24,13
578122,0
538174,0,24,13
532876,0,21,23,13
581686,0,13
532013,0,0
562267,0,24,13
552960,0,3
572823,0,13,3
534677,0,13
557435,0,24,13
584403,0,24,13
573851,0,24,13
544383,0,24,13
524863,0,24,13
534753,0,28,13
545560,0,0,13
594195,0,9,5,13
543828,0,24,13
594709,0,24,13
521134,0,24,13
597005,0,24,13
526234,0,24,13
539568,0,24,13
585418,0
519639,0,13
553185,0,31,0,13
585507,0,24,13
557650,0,24,13
557039,0,13
559187,0,24,13
583872,0,24,13
593907,0,24,13
561619,0,21,13
584970,0
567795,0,24,13
528241,0,24,13
560789,0,24,13
542298,0,24,13
594216,0,24,13
597102,0,24,13
542746,0,24,13
557824,0,13
556635,0,24,13
540082,0,24,13
557764,0,24,13
585211,0,31,21,13
583817,0,24,13
573243,0,24,13
588727,0,24,13
519683,0,0,13
538590,0,24,13
569893,0,24,13
547739,0,28
576048,0,24,13
582757,0,24,13
590595,0,28,13
547940,0,5,13
594792,0
591704,0
569790,0
569173,0,24,13
536896,0,21,13
554267,0,24,13
590396,0,31
573296,0,24,13
528561,0
571742,0,24,13
574765,0,24,13
572839,0,31,25,13,3
595699,0,24,13
578951,0
535781,0,24,13
538096,0,13
524982,0
561705,0,0
586624,0,31,13
552684,0,28,13
565041,0
525679,0,13
584465,0
566443,0,24,13
568975,0,5,13
596791,0,24,13
599123,0,24,13
560520,0,13
591366,0,21,13
536512,0,13
592323,0,24,13
521564,0,24
519776,0,24,13
584897,0
571619,0,24,13
580221,0,24,13
557104,0,24,13
567637,0,24,13
527284,0,24,13
574374,0,24,13
537174,0,24,13
538838,0
564054,0,24,13
588218,0
577207,0,31,13
545638,0,13,3
592582,0,24,13
560508,0
586617,0,24,13
574659,0,24,13
540676,0,24,13
553034,0
529001,0
570281,0,24,13
557255,0,13
550791,0,3
570056,0,24,13
530864,0,24,13
528808,0
581371,0
598312,0,31,13
545437,0,28,13
552360,0,24,13
519534,0,24,13
562392,0,24,13
559338,0,21,13
596949,0,5,13
551412,0,21,13
597565,0,5,3
582178,0,24,13
546515,0
569769,0,13
525770,0,24,13
527765,0,24,13
525564,0,24,13
586049,0,13
558674,0,13
565888,0,24,13
590352,0,24,13
545748,0,24,13
529110,0,31,13
538934,0,14,32
529022,0,24,13
542144,0,31,13
537238,0,24,13
586123,0,24,13
590067,0,24,13
536705,0
577266,0,0
565225,0,5,13
586653,0,15,13
538393,0,24,13
549515,0
560461,0,13
592978,0,24,13
595691,0,24,13
560989,0,24,13
586773,0,28,13
524755,0,21,13
542975,0,24,13
533633,0,24,13
563016,0,5,13
594862,0,13,3
593521,0,28,13
584634,0,24,13
580732,0,28,0,13,31
547347,0,24,13
581652,0,24,13
579335,0
570050,0,24,13
587017,0
580356,0,24,13
549423,0,28,13
543645,0,24,13
591981,0,13
537824,0,24,13
591307,0,13,3
581224,0
596777,0,13
527413,0,28,13
568218,0,24,13
553493,0
549740,0,31,13
576004,0,24,13
576358,0,28,13
588265,0,24,13
573622,0,24,13
596132,0,24,13
566710,0,13,3
598364,0,13,3
542349,0,24,13
555015,0,24,13
573528,0
524488,0,24,13
570061,0,24,13
582412,0,24,13
524800,0,24,13
554152,0,13
581309,0,24,13
542120,0
592783,0
542820,0,13
543095,0,31
543244,0,24,13
580695,0
538546,0,13
578557,0,24,13
540422,0
586548,0,24,13
521621,0,24,13
554980,0,24,13
568673,0,31,13,3
575334,0,0,13
597170,0
561849,0
548773,0,31,13
540029,0,24,13
534403,0
592958,0,13
580226,0,24,13
538963,0,24,13
584596,0,24,13
569742,0,0,13
566253,0,24,13
526289,0
592114,0,24,13
531274,0,13
562987,0
547283,0,24,13
587033,0,24,13
545982,0,24,13
589190,0,9,3
575269,0,24,13
563663,0,0
592003,0,11,0,13
531948,0,28,21
543652,0,24,13
523962,0
530930,0,24,13
578043,0
556897,0
554019,0,24,13
566585,0,24,13
520085,0,31,13
538354,0
562851,0,24,13
526312,0
530368,0,13,3
563291,0,3
546965,0,24,13
540518,0,28,13
596864,0,24,13
598363,0,21
596752,0,0
545809,0,0,13
594250,0
560051,0,24,13
542890,0,24,13
596553,0,31,13
574280,0,24,13
525979,0
547409,0
542075,0,5,13
531795,0,13
563175,0,24,13
534695,0,24,13
520499,0
526509,0,24,13
522992,0,24,13
525660,0,24,13
539488,0,24,13
559162,0,28,13
595156,0,24,13
597114,0,24,13
597155,0,24,13
533092,0
591383,0,28,13
542215,0,13
554148,0,0
544133,0
577716,0,24,13
547818,0
572468,0,24,13
586060,0
572492,0,0,13
519854,0,24,13
538749,0,13
553122,0,24,13
534956,0
580803,0,24,13
570454,0,24,13
566112,0,24,13
533461,0
593916,0,11,13
549702,0,31,13
552386,0,24,13
535851,0,24
522233,0,24,13
543207,0,24,13
536620,0,24,13
592197,0
552573,0,24,13
597223,0,24,13
595797,0,11,13
535032,0
524401,0,13
544483,0,18,13
530051,0
525002,0
547222,0,24,13
589928,0,24,13
587530,0,31,13
568348,0,24,13
568120,0
524622,0,24,13
523013,0
577137,0,24,13
554285,0,12,31
550193,0,24,13
578523,0,24,13
579788,0,24,13
546131,0,24,13
576435,0,21
566992,0,31,13
554078,0,24,13
575845,0,25,13
561872,0,24,13
530157,0,9,13
594478,0
585191,0,13,3
588979,0,13
519486,0,28,13
590521,0,13
537609,0,28
547988,0,24,13
594525,0,0,13
533096,0,24,13
573750,0,0,13
577654,0,24,13
537582,0,24,13
534685,0,24,13
583779,0,24,13
542321,0,24,13
534406,0
538282,0,24,13
570395,0,28,13
592629,0,13
553809,0,24,13
530894,0,24,13
522173,0,24,13
583112,0,31,13
580233,0,24,13
578128,0
564537,0,21,28,13
575980,0
573458,0,24,13
597687,0,13
578532,0,24,13
554140,0,24,13
549713,0,5,13
539909,0
538344,0,24,13
552437,0,24,13
542433,0,24,13
561437,0,24,13
564596,0,24,13
535530,0
526061,0,24,13
579422,0,24,13
592030,0,24,13
591453,0
547390,0,24,13
597837,0,24,13
576147,0,24,13
567881,0,24,13
524886,0
599403,0,24,13
547749,0,24,13
551904,0,31,13
559530,0,24,13
552865,0,24,13
525295,0,24,13
566280,0,24,13
531979,0,24,13
548792,0
542170,0,24,13
549930,0,24,13
577051,0
592421,0,11,13
538448,0,24,13
583009,0,24,13
593235,0,13
589756,0,24,13
584787,0,24,13
563563,0,13
591654,0,24,13
527561,0
520441,0,24,13
550777,0,24,13
522765,0,13
588405,0,24,13
565922,0,24,13
560043,0,24,13
551011,0,24,13
596037,0
587116,0,24,13
522477,0,24,13
523731,0,24,13
572993,0,0,13
573316,0,24,13
557433,0,24,13
593627,0
548297,0
531493,0,13,31
564686,0
524766,0,24,13
577866,0,0,13
589081,0,24,13
526691,0,24,13
579582,0
594812,0,24,13
535101,0,24,13
526231,0,13
542082,0,28,13
553424,0,24,13
583511,0,28,13
539054,0,31,13
530521,0,24,13
527576,0,24,13
526881,0,24,13
575037,0,24,13
557325,0,24,13
588122,0,24,13
522574,0,24,13
543836,0,24,13
573526,0,21,13
555726,0,11,28,13
582646,0,24,13
592161,0,24,13
587918,0,28,13
584118,0
568625,0,24,13
584686,0
522710,0,24,13
528152,0,13
584726,0,31,13,3
588031,0
541417,0,24,13
545336,0,24,13
551700,0,24,13
551501,0
591670,0,24,13
530376,0,24,13
581293,0,24,13
519150,0,28
569361,0,24,13
577852,0,28,13
538935,0,24,13
585413,0
595547,0
545484,0
558135,0,24,13
581230,0,24,13
572966,0,31,13
576582,0
526149,0,5,13
571174,0,13
538969,0,24,13
525720,0,0,13
542377,0,13
596440,0,24
571235,0,9,13
579364,0,28,13
567569,0,11,13
578877,0,24,13
530229,0,13
551045,0,24,13
594737,0,24,13
540410,0,24,13
566284,0
539865,0,24,13
595475,0,11,13
538475,0,28,13,3
569016,0,24,13
567633,0,24,13
594380,0,11,0,13
521742,0,31,13
598667,0,24,13
537568,0,24,13
576306,0,24,13
557746,0,24,13
582612,0,13
532907,0,0,13
535137,0,24,13
525826,0,24,13
567876,0,28,0,13
548548,0,24,13
592670,0,24,13
522443,0,24,13
584846,0
569873,0,31,13
553723,0,24,13
549052,0,24,13
551174,0
530838,0,24,13
589962,0,24,13
572016,0,24,13
547548,0,24,13
529203,0,24,13
555178,0,31,13
589706,0,24,13
541304,0,24,13
525786,0,24,13
540157,0,24,13
597768,0,24,13
550746,0,28,28,13
536519,0,24,13
526493,0,24,13
532792,0,24,13
536335,0,28,13,31
580381,0,24,13
547957,0,0
570102,0,31,13,3
536460,0
522488,0,13,3
587314,0,24,13
522571,0
561998,0,24,13
579486,0
556400,0,24,13
579592,0,24,13
573451,0,24,13
541805,0,24,13
586547,0,24,13
523137,0,24,13
599110,0,24,13
542358,0,24,13
531266,0,24,13
522172,0
530763,0,10,13
564583,0,24,13
541926,0,24,13
536701,0
543567,0,13,3
529721,0
534986,0,24,13
567963,0,24,13
544706,0
541515,0,10,13
538986,0,0,13
534756,0,24,13
522775,0,13,3
548979,0,13
593403,0,19,13
536078,0,24,13
567201,0,21,13
544580,0,28,13
599029,0
596457,0,21,13
541670,0,28,13
525544,0,0,13
584352,0,28
534661,0,24,13
540737,0,24,13
573164,0
536727,0,24,13
569549,0,24,13
574557,0,24,13
594469,0,24,13
592816,0
530668,0,24,13
528951,0,24,13
589226,0,24,13
556122,0,24,13
558962,0,24,13
594312,0
569213,0,0
590044,0,3
554327,0
596338,0,24,13
552050,0
519980,0,28,13
536048,0
564443,0,24,13
538066,0,24,13
583596,0,24,13
546984,0,21,23,13
536293,0,28,13,31
564509,0,28,13
552295,0,24,13
530216,0,24,13
540502,0,24,13
554691,0,24,13
564802,0,24,13
548830,0,24,13
531367,0
594815,0,24,13
551964,0,24,13
530188,0,24,13
526800,0
584823,0,24,13
540301,0,28,13
527823,0,24,13
563248,0,24,13
545107,0,24,13
552787,0
543935,0,24,13
594100,0,31
542191,0,13
594381,0,31,28,13
566781,0,24,13
550126,0
536252,0,24,13
562657,0,0,13
522824,0,24,13
534104,0,24,13
584240,0,28,13
563283,0,13
539041,0,24,13
568065,0,24,13
535804,0,24,13
537756,0,28,13
573567,0
547185,0
524232,0,24,13
591180,0,21
550262,0,13
575291,0,13
579054,0,24,13
587440,0,24,13
543222,0,24,13
591433,0,13
596964,0,24,13
595406,0,24,13
543203,0,24,13
566849,0
564599,0,24,13
558425,0,24,13
571322,0,24,13
576636,0
558206,0,24,13
589184,0,24,13
578254,0
559168,0
530968,0,0,13
562573,0,21,13
540379,0,31,13
559304,0,5,13
591832,0,24,13
538465,0,24,13
534124,0
576628,0,24,13
564780,0,24,13
547310,0,24,13
585781,0,24,13
538718,0,24,13
548031,0
584063,0
577519,0,24,13
592264,0,24,13
555238,0,24,13
529558,0
523060,0,9,13
598886,0
570382,0,24,13
529422,0,0,13
569465,0,24,13
557141,0,24,13
586755,0,24,13
523890,0,13
531810,0,24,13
574429,0,24,13
532349,0
567765,0,24,13
524748,0,13
561206,0,24,13
541085,0,24,13
540732,0,24,13
550036,0,0,13
563556,0,13
569366,0,24,13
582397,0,24,13
533748,0,24,13
559084,0,24,13
538872,0,28
560534,0
548024,0,21,28,13
533357,0,24,13
541160,0
548854,0,24,13
559644,0,3
558389,0,24,13
536101,0,24,13
526460,0,24,13
560451,0,28,13
590318,0,19
523046,0,24,13
548606,0,24,13
592368,0,24,13
576933,0,16,32
587115,0,24,13
571267,0,24,13
576338,0,24,13
540079,0,24,13
527875,0,24,13
593326,0,13,3
589942,0,24,13
566629,0,13
529948,0,24,13
595319,0,5,13
540610,0,28,13
529954,0
530545,0,24,13
574463,0,24,13
591639,0,24,13
523261,0,24,13
566426,0,24,13
548779,0,24,13
544218,0,24,13
544841,0,13
562833,0
565313,0,0,13
537411,0,31
564149,0,24,13
523467,0,24,13
528039,0,24,13
568043,0,24,13
540999,0,24,13
585277,0,24,13
583915,0,24,13
590122,0,24,13
548027,0,17
526866,0,24,13
571411,0,28,13
542197,0,31,13,3
599115,0,24,13
564246,0
524950,0,24,13
596231,0,24,13
574801,0,13
546934,0,24,13
591091,0
566452,0,24,13
562438,0,5,13
521930,0
570531,0,24,13
541709,0,24,13
580034,0
561048,0,24,13
585203,0,24,13
527794,0,24,13
536837,0,24,13
529018,0
557875,0,28,13
530036,0,24,13
598653,0
589337,0,24,13
546282,0,5
541636,0
522760,0,24,13
539211,0,24,13
527065,0,24,13
545512,0,0
523635,0,13
544757,0,24,13
528252,0,21,13
568405,0
569219,0,24,13
572092,0,13
581631,0,24,13
531912,0,24,13
536547,0,24,13
554109,0,21
522359,0,0,13
540021,0
592711,0,5,13
566312,0,21
555028,0,24,13
553586,0
540691,0,13
578826,0,13,3
593276,0,24,13
554448,0
561784,0,24,13
586874,0,24,13
570748,0
532028,0,24,13
530043,0,24,13
584180,0,24,13
596381,0,25,13
596436,0,24,13
519834,0,0,13
523865,0,24,13
558341,0,24,13
592691,0
581236,0,13
552761,0
560213,0,24,13
519474,0,24,13
547542,0,24,13
547457,0,24,13
533499,0,13
584378,0,24,13
562743,0,13
561223,0,24,13
546118,0,24,13
564197,0,24,13
533409,0,24,13
584610,0,24,13
559071,0,24,13
564437,0,24,13
575301,0,24,13
572028,0,24,13
548108,0,24,13
597210,0,13
543199,0,24,13
525995,0,24,13
598174,0,13
527868,0,27
566744,0,24,13
526679,0
598536,0,13
525342,0,24,13
554902,0,13,3
538489,0,24,13
519832,0,31,13
574532,0,13,3
534374,0,24,13
576754,0,24,13
529909,0,24,13
553760,0,21,13
520315,0,24,13
522545,0,24,13
562509,0,28,13
521275,0
522712,0,24,13
564933,0,24,13
580299,0,24,13
556996,0,24,13
529614,0
570198,0
551121,0
523367,0,13
596371,0,24,13
557754,0,24,13
592604,0,31,13
568909,0,24,13
520280,0,24,13
583056,0,31,13
576882,0,24,13
585423,0,24,13
573593,0,24,13
524876,0
522413,0,24,13
546665,0,24,13
522131,0,13
577388,0,24,13
580397,0,24,13
576335,0,24,13
574093,0,28,10,13
578766,0,19,13
559834,0,24,13
572921,0
581744,0,31,13
598236,0,24,13
549731,0
561146,0,13
561427,0,0,13
532221,0,28,13,31
521407,0,13
596770,0,24,13
533451,0
568075,0,24,13
561515,0,24,13
520734,0,24,13
574609,0
520316,0,24,13
540341,0,24,13
566767,0
585611,0
550556,0,24,13
585273,0,24,13
583536,0,19
575060,0
586220,0,9,2,13
549599,0,24,13
567909,0,24,13
595441,0,24,13
585853,0,24,13
519569,0,24,13
583033,0
559608,0,24,13
572225,0,24,13
561537,0,28,13
566167,0,31,13
535037,0,28,17
536739,0
589645,0,24,13
547268,0,24,13
556399,0
545960,0,24,13
588639,0,21,13
539725,0,31,13
558421,0,24,13
583456,0,24,13
563504,0,24,13
539769,0,24,13
567979,0,28,13
560556,0,24,13
583229,0,24,13
540733,0,24,13
592939,0,24,13
569285,0
